timestamp,open,high,low,close,volume
2000-01-03 09:30:00,95.779,95.971,94.289,94.57,963000
2000-01-03 10:00:00,94.851,95.323,94.35,94.792,673000
2000-01-03 10:30:00,94.952,95.141,92.962,93.28,784100
2000-01-03 11:00:00,93.478,93.664,92.62,93.038,872600
2000-01-03 11:30:00,93.316,93.806,92.921,93.361,156300
2000-01-03 12:00:00,93.478,93.826,92.801,93.159,455000
2000-01-03 12:30:00,93.336,93.664,92.74,93.22,185000
2000-01-03 13:00:00,93.397,93.766,92.821,93.28,922100
2000-01-03 13:30:00,93.478,93.968,93.042,93.341,367300
2000-01-03 14:00:00,93.458,93.927,92.861,93.2,341000
2000-01-03 14:30:00,93.417,93.847,92.921,93.381,204300
2000-01-03 15:00:00,93.458,93.907,93.082,93.401,697700
2000-01-03 15:30:00,93.558,94.231,93.203,93.885,1061700
2000-01-04 09:30:00,92.731,93.26,92.197,92.776,744800
2000-01-04 10:00:00,92.912,93.139,92.237,92.555,713400
2000-01-04 10:30:00,92.711,93.118,92.097,92.474,695800
2000-01-04 11:00:00,92.711,92.977,91.835,92.333,363600
2000-01-04 11:30:00,92.388,92.734,91.976,92.172,227500
2000-01-04 12:00:00,92.287,92.592,91.574,91.889,476700
2000-01-04 12:30:00,92.145,92.39,91.211,91.426,457600
2000-01-04 13:00:00,91.56,91.844,90.548,91.224,1230600
2000-01-04 13:30:00,91.439,91.844,90.99,91.345,429300
2000-01-04 14:00:00,91.418,91.844,90.769,90.942,467600
2000-01-04 14:30:00,91.136,91.803,90.628,91.003,365300
2000-01-04 15:00:00,91.156,91.338,90.226,90.66,902500
2000-01-04 15:30:00,90.853,91.298,89.884,90.337,589400
2000-01-05 09:30:00,90.409,90.853,89.079,89.249,1476400
2000-01-05 10:00:00,89.44,90.387,88.355,90.055,1372800
2000-01-05 10:30:00,90.247,90.549,89.361,89.854,563200
2000-01-05 11:00:00,89.945,91.035,89.622,90.257,769500
2000-01-05 11:30:00,90.449,90.711,89.763,90.096,824000
2000-01-05 12:00:00,90.328,90.549,89.642,89.914,1227200
2000-01-05 12:30:00,90.025,90.347,89.542,89.854,372300
2000-01-05 13:00:00,90.005,90.711,89.683,90.216,377600
2000-01-05 13:30:00,90.348,90.974,89.944,90.499,465700
2000-01-05 14:00:00,90.732,91.237,90.125,90.902,1008600
2000-01-05 14:30:00,90.934,91.399,90.407,90.62,1702500
2000-01-05 15:00:00,90.772,91.621,90.367,91.043,398900
2000-01-05 15:30:00,91.176,91.439,90.266,90.479,1189700
2000-01-06 09:30:00,90.207,90.954,89.884,90.055,1263500
2000-01-06 10:00:00,90.247,90.832,89.642,89.954,761200
2000-01-06 10:30:00,90.268,91.035,89.904,90.499,149500
2000-01-06 11:00:00,90.651,91.075,90.145,90.438,193200
2000-01-06 11:30:00,90.53,90.954,90.125,90.519,161600
2000-01-06 12:00:00,90.692,91.176,90.246,90.761,195500
2000-01-06 12:30:00,90.994,91.338,90.507,91.003,121500
2000-01-06 13:00:00,91.176,91.54,90.648,90.982,226100
2000-01-06 13:30:00,91.055,91.439,90.628,91.103,234600
2000-01-06 14:00:00,91.277,91.52,90.769,91.184,166300
2000-01-06 14:30:00,91.398,91.601,90.507,90.861,358900
2000-01-06 15:00:00,91.055,91.358,89.864,90.519,1077300
2000-01-06 15:30:00,90.752,91.399,90.306,90.519,319200
2000-01-07 09:30:00,90.651,91.54,90.165,91.003,1107200
2000-01-07 10:00:00,91.257,92.228,90.769,91.809,1376700
2000-01-07 10:30:00,91.903,92.269,91.352,91.708,619400
2000-01-07 11:00:00,91.863,92.147,91.292,91.587,739700
2000-01-07 11:30:00,91.782,92.046,91.191,91.587,114700
2000-01-07 12:00:00,91.661,92.046,91.292,91.506,345200
2000-01-07 12:30:00,91.741,92.006,91.171,91.426,85600
2000-01-07 13:00:00,91.519,92.37,91.151,91.99,399200
2000-01-07 13:30:00,92.125,92.43,91.493,91.688,401400
2000-01-07 14:00:00,91.822,92.39,91.493,92.051,79500
2000-01-07 14:30:00,92.206,92.653,91.755,92.232,523000
2000-01-07 15:00:00,92.388,93.058,91.936,92.675,675400
2000-01-07 15:30:00,92.791,93.503,92.318,93.159,583700
2000-01-10 09:30:00,94.487,95.101,94.068,94.489,1935600
2000-01-10 10:00:00,94.729,95.0,93.988,94.248,387800
2000-01-10 10:30:00,94.487,94.737,93.545,93.764,416600
2000-01-10 11:00:00,93.942,94.271,93.364,93.744,332200
2000-01-10 11:30:00,93.922,94.474,93.545,94.127,205300
2000-01-10 12:00:00,94.285,94.474,93.686,94.006,153900
2000-01-10 12:30:00,94.245,94.555,93.827,94.046,64000
2000-01-10 13:00:00,94.285,94.494,93.605,93.925,255800
2000-01-10 13:30:00,94.144,94.514,93.605,93.824,259500
2000-01-10 14:00:00,93.962,94.514,93.605,94.006,214000
2000-01-10 14:30:00,94.164,94.716,93.746,94.308,190100
2000-01-10 15:00:00,94.528,95.02,93.907,94.489,439600
2000-01-10 15:30:00,94.649,94.919,93.686,94.046,523600
2000-01-11 09:30:00,94.205,94.494,93.585,94.107,1007400
2000-01-11 10:00:00,94.225,94.514,93.505,93.824,934900
2000-01-11 10:30:00,94.003,94.494,93.565,94.006,301600
2000-01-11 11:00:00,94.285,94.575,93.706,93.965,268700
2000-01-11 11:30:00,94.205,94.393,93.545,93.764,695900
2000-01-11 12:00:00,93.882,94.292,93.465,93.824,445200
2000-01-11 12:30:00,93.942,94.19,93.324,93.522,421000
2000-01-11 13:00:00,93.68,94.069,93.163,93.603,288400
2000-01-11 13:30:00,93.76,94.089,93.284,93.744,193600
2000-01-11 14:00:00,93.902,94.231,93.344,93.603,496500
2000-01-11 14:30:00,93.68,94.069,92.942,93.119,255700
2000-01-11 15:00:00,93.296,93.664,92.74,92.958,807500
2000-01-11 15:30:00,93.074,93.341,92.378,92.938,1060400
2000-01-12 09:30:00,93.417,93.604,92.157,92.555,828300
2000-01-12 10:00:00,92.711,93.118,91.976,92.232,594200
2000-01-12 10:30:00,92.428,93.381,92.056,92.897,485500
2000-01-12 11:00:00,93.135,93.523,92.579,92.877,1175800
2000-01-12 11:30:00,93.034,93.563,92.519,93.139,723800
2000-01-12 12:00:00,93.215,93.482,92.539,92.716,686000
2000-01-12 12:30:00,92.872,93.503,92.439,92.655,176300
2000-01-12 13:00:00,92.912,93.401,92.559,92.978,148000
2000-01-12 13:30:00,93.135,93.462,92.579,92.756,168100
2000-01-12 14:00:00,92.993,93.219,92.338,92.796,739200
2000-01-12 14:30:00,92.872,93.26,92.318,92.595,204000
2000-01-12 15:00:00,92.711,93.179,92.217,92.393,222200
2000-01-12 15:30:00,92.63,93.219,92.137,92.454,418800
2000-01-13 09:30:00,93.336,93.644,92.559,92.837,875600
2000-01-13 10:00:00,92.953,93.361,92.237,92.796,502300
2000-01-13 10:30:00,92.953,93.381,92.499,92.837,216300
2000-01-13 11:00:00,92.953,93.584,92.579,92.998,765500
2000-01-13 11:30:00,93.074,93.361,92.539,92.837,168700
2000-01-13 12:00:00,93.074,93.381,92.539,92.857,153200
2000-01-13 12:30:00,93.094,93.341,92.6,92.857,60300
2000-01-13 13:00:00,93.114,93.462,92.62,92.978,145900
2000-01-13 13:30:00,93.195,93.786,92.7,93.381,259700
2000-01-13 14:00:00,93.579,94.029,93.102,93.683,334000
2000-01-13 14:30:00,93.841,94.11,93.223,93.522,211600
2000-01-13 15:00:00,93.599,94.352,93.263,93.784,527300
2000-01-13 15:30:00,93.942,94.271,93.304,93.603,489300
2000-01-14 09:30:00,94.669,95.364,94.289,94.973,1449600
2000-01-14 10:00:00,95.032,95.404,94.43,94.933,840700
2000-01-14 10:30:00,95.133,95.445,94.631,94.973,159700
2000-01-14 11:00:00,95.174,95.465,94.591,94.893,368800
2000-01-14 11:30:00,94.992,95.242,94.31,94.872,549800
2000-01-14 12:00:00,95.032,95.222,93.968,94.328,809300
2000-01-14 12:30:00,94.568,94.959,94.108,94.489,462300
2000-01-14 13:00:00,94.548,95.141,94.209,94.631,93000
2000-01-14 13:30:00,94.83,95.121,94.31,94.671,140800
2000-01-14 14:00:00,94.83,95.101,94.35,94.691,43000
2000-01-14 14:30:00,94.851,95.242,94.189,94.489,769600
2000-01-14 15:00:00,94.568,95.0,94.068,94.53,264800
2000-01-14 15:30:00,94.689,95.161,94.189,94.489,868600
2000-01-18 09:30:00,93.902,94.474,93.505,94.127,863200
2000-01-18 10:00:00,94.245,94.716,93.746,94.167,649600
2000-01-18 10:30:00,94.285,94.818,93.565,93.845,818500
2000-01-18 11:00:00,94.104,94.352,93.465,93.925,415200
2000-01-18 11:30:00,94.164,94.413,93.605,93.885,401300
2000-01-18 12:00:00,94.083,94.474,93.646,94.107,271700
2000-01-18 12:30:00,94.265,94.514,93.746,94.006,529500
2000-01-18 13:00:00,94.164,94.636,93.706,94.167,311100
2000-01-18 13:30:00,94.326,94.676,93.827,94.006,364800
2000-01-18 14:00:00,94.164,94.737,93.766,94.348,301200
2000-01-18 14:30:00,94.487,94.858,94.008,94.187,472000
2000-01-18 15:00:00,94.487,94.919,94.068,94.288,134100
2000-01-18 15:30:00,94.487,94.777,93.666,93.925,627400
2000-01-19 09:30:00,93.882,94.312,93.344,93.885,730400
2000-01-19 10:00:00,94.104,94.716,93.605,94.348,422100
2000-01-19 10:30:00,94.447,94.777,93.927,94.167,419800
2000-01-19 11:00:00,94.346,94.757,93.927,94.167,373000
2000-01-19 11:30:00,94.285,94.555,93.746,94.086,311000
2000-01-19 12:00:00,94.245,94.656,93.867,94.248,346700
2000-01-19 12:30:00,94.406,94.737,93.947,94.187,183900
2000-01-19 13:00:00,94.467,94.676,93.907,94.167,70100
2000-01-19 13:30:00,94.386,94.818,93.907,94.328,165700
2000-01-19 14:00:00,94.528,94.716,93.947,94.187,335300
2000-01-19 14:30:00,94.406,94.656,93.947,94.167,111700
2000-01-19 15:00:00,94.326,94.595,93.444,93.925,1105300
2000-01-19 15:30:00,94.003,94.393,93.585,93.965,739700
2000-01-20 09:30:00,94.952,95.141,94.149,94.389,451700
2000-01-20 10:00:00,94.568,95.0,93.947,94.369,182900
2000-01-20 10:30:00,94.487,94.919,94.068,94.308,233900
2000-01-20 11:00:00,94.528,94.838,93.988,94.328,107300
2000-01-20 11:30:00,94.487,94.676,93.465,93.764,403500
2000-01-20 12:00:00,93.882,94.089,93.102,93.522,405000
2000-01-20 12:30:00,93.68,93.867,92.781,93.2,438100
2000-01-20 13:00:00,93.316,93.766,92.579,93.361,295300
2000-01-20 13:30:00,93.518,93.826,93.042,93.421,805100
2000-01-20 14:00:00,93.599,94.029,93.062,93.502,328800
2000-01-20 14:30:00,93.659,94.15,93.143,93.32,917100
2000-01-20 15:00:00,93.518,94.11,93.022,93.482,458400
2000-01-20 15:30:00,93.639,93.887,93.022,93.2,291400
2000-01-21 09:30:00,94.003,94.19,93.223,93.663,678600
2000-01-21 10:00:00,93.801,94.069,92.901,93.159,617900
2000-01-21 10:30:00,93.336,93.745,92.781,93.361,1073600
2000-01-21 11:00:00,93.518,93.907,93.102,93.32,225800
2000-01-21 11:30:00,93.437,93.786,92.861,93.058,389700
